date,sp500_exret
1982-08-01,0.11980199999999999
1982-09-01,0.005396
1982-10-01,0.107963
1982-11-01,0.039454
1982-12-01,0.010134999999999998
1983-01-01,0.028392999999999998
1983-02-01,0.019533
1983-03-01,0.02917
1983-04-01,0.068619
1983-05-01,-0.012587000000000001
1983-06-01,0.030270000000000002
1983-07-01,-0.038638
1983-08-01,0.008264
1983-09-01,0.0065049999999999995
1983-10-01,-0.020708
1983-11-01,0.016846
1983-12-01,-0.013049
1984-01-01,-0.011498
1984-02-01,-0.041134000000000004
1984-03-01,0.009995
1984-04-01,-0.0013190000000000016
1984-05-01,-0.060931
1984-06-01,0.015437
1984-07-01,-0.021965
1984-08-01,0.104138
1984-09-01,-0.008664
1984-10-01,-0.006669
1984-11-01,-0.017141
1984-12-01,0.019156
1985-01-01,0.070368
1985-02-01,0.008366
1985-03-01,-0.006836
1985-04-01,-0.010904
1985-05-01,0.05614
1985-06-01,0.010564999999999998
1985-07-01,-0.009521
1985-08-01,-0.011973000000000001
1985-09-01,-0.039248
1985-10-01,0.038579
1985-11-01,0.06578700000000001
1985-12-01,0.041656
1986-01-01,-0.0008940000000000007
1986-02-01,0.071225
1986-03-01,0.049832
1986-04-01,-0.018548000000000002
1986-05-01,0.050426
1986-06-01,0.010544000000000001
1986-07-01,-0.062741
1986-08-01,0.06981699999999999
1986-09-01,-0.087743
1986-10-01,0.051938
1986-11-01,0.020975999999999998
1986-12-01,-0.032413
1987-01-01,0.130983
1987-02-01,0.037478000000000004
1987-03-01,0.021636
1987-04-01,-0.013444999999999999
1987-05-01,0.005328000000000001
1987-06-01,0.04534
1987-07-01,0.045243
1987-08-01,0.034407999999999994
1987-09-01,-0.02644
1987-10-01,-0.221795
1987-11-01,-0.085374
1987-12-01,0.070022
1988-01-01,0.039812
1988-02-01,0.042845
1988-03-01,-0.035247
1988-04-01,0.005915999999999999
1988-05-01,0.0029119999999999997
1988-06-01,0.042776
1988-07-01,-0.009558
1988-08-01,-0.038388000000000005
1988-09-01,0.036539
1988-10-01,0.020791000000000004
1988-11-01,-0.020055
1988-12-01,0.012253
1989-01-01,0.066803
1989-02-01,-0.031131
1989-03-01,0.016338
1989-04-01,0.045007000000000005
1989-05-01,0.033122
1989-06-01,-0.012711
1989-07-01,0.08305299999999999
1989-08-01,0.012452999999999999
1989-09-01,-0.010504
1989-10-01,-0.030439
1989-11-01,0.013579
1989-12-01,0.016557000000000002
1990-01-01,-0.073361
1990-02-01,0.007681000000000001
1990-03-01,0.020188
1990-04-01,-0.031404
1990-05-01,0.090619
1990-06-01,-0.013054
1990-07-01,-0.011254
1990-08-01,-0.097401
1990-09-01,-0.054959
1990-10-01,-0.010397
1990-11-01,0.058861
1990-12-01,0.021987
